"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"united kingdom of great britain and northern ireland",108793769,,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K.",1,94,"domain member region",113689083,"noun.quantity",23,"n","milliard#1(milliard%1:23:00::)","a billion","in England they call one thousand million a milliard","milliard"
"united kingdom of great britain and northern ireland",108793769,,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K.",1,94,"domain member region",102872564,"noun.artifact",6,"n","bottle bank#1(bottle_bank%1:06:00::)","a place where bottles can be deposited for recycling","","bottle bank"
"united kingdom of great britain and northern ireland",108793769,,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K.",1,94,"domain member region",105621044,"noun.cognition",9,"n","snorter#2(snorter%1:09:00::)","something outstandingly difficult","the problem was a real snorter","snorter"
"united kingdom of great britain and northern ireland",108793769,,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K.",1,94,"domain member region",301023189,"adj.all",0,"s","gammy#1(gammy%5:00:00:unfit:01)","(British informal) sore or lame","a gammy foot","gammy"
"united kingdom of great britain and northern ireland",108793769,,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K.",1,94,"domain member region",107166237,"noun.communication",10,"n","plaint#1(plaint%1:10:01::)","(United Kingdom) a written statement of the grounds of complaint made to court of law asking for the grievance to be redressed","","plaint"
"united kingdom of great britain and northern ireland",108793769,,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K.",1,94,"domain member region",113701263,"noun.quantity",23,"n","top-up#1(top-up%1:23:00::)","an amount needed to restore something to its former level","","top-up"
"united kingdom of great britain and northern ireland",108793769,,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K.",1,94,"domain member region",108243426,"noun.group",14,"n","privy council#1(privy_council%1:14:00::)","an advisory council to a ruler (especially to the British Crown)","","privy council"
"united kingdom of great britain and northern ireland",108793769,,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K.",1,94,"domain member region",108112211,"noun.group",14,"n","admass#1(admass%1:14:00::)","the segment of the public that is easily influenced by mass media (chiefly British)","","admass"
"united kingdom of great britain and northern ireland",108793769,,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K.",1,94,"domain member region",104330770,"noun.artifact",6,"n","tannoy#1(tannoy%1:06:00::)","a loudspeaker","","tannoy"
"united kingdom of great britain and northern ireland",108793769,,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K.",1,94,"domain member region",300168782,"adj.all",0,"s","dinky#2(dinky%5:00:00:attractive:01)","(British informal) pretty and neat","what a dinky little hat","dinky"
"united kingdom of great britain and northern ireland",108793769,,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K.",1,94,"domain member region",106432987,"noun.communication",10,"n","rota#2(rota%1:10:00::)","a roster of names showing the order in which people should perform certain duties","","rota"
"united kingdom of great britain and northern ireland",108793769,,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K.",1,94,"domain member region",102828007,"noun.artifact",6,"n","betting shop#1(betting_shop%1:06:00::)","a licensed bookmaker's shop that is not at the race track","","betting shop"
"united kingdom of great britain and northern ireland",108793769,,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K.",1,94,"domain member region",109877103,"noun.person",18,"n","commissionaire#1(commissionaire%1:18:00::)","a uniformed doorman","","commissionaire"
"united kingdom of great britain and northern ireland",108793769,,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K.",1,94,"domain member region",109869444,"noun.person",18,"n","coiner#1(coiner%1:18:02::)","a maker of counterfeit coins","","coiner"
"united kingdom of great britain and northern ireland",108793769,,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K.",1,94,"domain member region",110593333,"noun.person",18,"n","stone breaker#1(stone_breaker%1:18:00::)","someone who breaks up stone","","stone breaker"
"mainland china",108655667,,"noun.location",15,"n","China#1(china%1:15:00::),Cathay#1(cathay%1:15:00::),Communist China#1(communist_china%1:15:00::),PRC#1(prc%1:15:00::),People's Republic of China#1(people's_republic_of_china%1:15:00::),Red China#1(red_china%1:15:00::),mainland China#1(mainland_china%1:15:00::)","a communist nation that covers a vast territory in eastern Asia; the most populous country in the world","","China,Cathay,Communist China,PRC,People's Republic of China,Red China,mainland China",1,94,"domain member region",111162849,"noun.person",18,"n","I. M. Pei#1(i._m._pei%1:18:00::),Pei#1(pei%1:18:00::),Ieoh Ming Pei#1(ieoh_ming_pei%1:18:00::)","United States architect (born in China in 1917)","","I. M. Pei,Pei,Ieoh Ming Pei"
"mainland china",108655667,,"noun.location",15,"n","China#1(china%1:15:00::),Cathay#1(cathay%1:15:00::),Communist China#1(communist_china%1:15:00::),PRC#1(prc%1:15:00::),People's Republic of China#1(people's_republic_of_china%1:15:00::),Red China#1(red_china%1:15:00::),mainland China#1(mainland_china%1:15:00::)","a communist nation that covers a vast territory in eastern Asia; the most populous country in the world","","China,Cathay,Communist China,PRC,People's Republic of China,Red China,mainland China",1,94,"domain member region",107797346,"noun.food",13,"n","spring roll#1(spring_roll%1:13:00::),egg roll#1(egg_roll%1:13:00::)","minced vegetables and meat wrapped in a pancake and fried","","spring roll,egg roll"
"mainland china",108655667,,"noun.location",15,"n","China#1(china%1:15:00::),Cathay#1(cathay%1:15:00::),Communist China#1(communist_china%1:15:00::),PRC#1(prc%1:15:00::),People's Republic of China#1(people's_republic_of_china%1:15:00::),Red China#1(red_china%1:15:00::),mainland China#1(mainland_china%1:15:00::)","a communist nation that covers a vast territory in eastern Asia; the most populous country in the world","","China,Cathay,Communist China,PRC,People's Republic of China,Red China,mainland China",1,94,"domain member region",101306177,"noun.act",4,"n","Chinese Revolution#1(chinese_revolution%1:04:00::)","the republican revolution against the Manchu dynasty in China; 1911-1912","","Chinese Revolution"
